symbol,company_name,sector,source,note
PTL,PTL Enterprises Limited,Realty,provider,Real Estate Services
PURVA,Puravankara Limited,Realty,nse_official,Realty
RAYMONDREL,Raymond Realty Limited,Realty,manual,
ROLLT,Rollatainers Limited,Realty,provider,Real Estate Services
RUSTOMJEE,Keystone Realtors Limited,Realty,provider,Real Estate
RVHL,Ravinder Heights Limited,Realty,manual,
SBGLP,Suratwwala Business Group Limited,Realty,manual,
SHRADHA,Shradha Realty Limited,Realty,manual,
SHRIKRISH,Shri Krishna Devcon Limited,Realty,manual,
SHRIRAMPPS,Shriram Properties Limited,Realty,manual,
SIGNATURE,Signatureglobal (India) Limited,Realty,nse_official,Realty
SOBHA,Sobha Limited,Realty,nse_official,Realty
SUMIT,Sumit Woods Limited,Realty,provider,Real Estate - Development
SUNTECK,Sunteck Realty Limited,Realty,nse_official,Realty
SURAJEST,Suraj Estate Developers Limited,Realty,manual,
TARC,TARC Limited,Realty,nse_official,Realty
TCC,TCC Concept Limited,Realty,manual,
THAKDEV,Thakkers Developers Limited,Realty,provider,Real Estate
TREL,Transindia Real Estate Limited,Realty,manual,
ACCURACY,Accuracy Shipping Limited,Services,provider,Integrated Freight & Logistics
ADANIPORTS,Adani Ports and Special Economic Zone Limited,Services,nse_official,Services
ARSHIYA,Arshiya Limited,Services,provider,Integrated Freight & Logistics
AVG,AVG Logistics Limited,Services,provider,Integrated Freight & Logistics
AWFIS,Awfis Space Solutions Limited,Services,nse_official,Services
BLACKBUCK,BLACKBUCK LIMITED,Services,nse_official,Services
BLUEDART,Blue Dart Express Limited,Services,nse_official,Services
CEREBRAINT,Cerebra Integrated Technologies Limited,Services,provider,Waste Management
CMSINFO,CMS Info Systems Limited,Services,nse_official,Services
CONCOR,Container Corporation of India Limited,Services,nse_official,Services
DELHIVERY,Delhivery Limited,Services,nse_official,Services
ECLERX,eClerx Services Limited,Services,nse_official,Services
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Limited,Services,provider,Rental & Leasing Services
ESSENTIA,Integra Essentia Limited,Services,manual,
FSL,Firstsource Solutions Limited,Services,nse_official,Services
GESHIP,The Great Eastern Shipping Company Limited,Services,nse_official,Services
GMRAIRPORT,GMR AIRPORTS LIMITED,Services,nse_official,Services
GPPL,Gujarat Pipavav Port Limited,Services,nse_official,Services
HEMIPROP,Hemisphere Properties India Limited,Services,nse_official,Services
IGIL,International Gemological Institute Limited,Services,nse_official,Services
INDIGO,InterGlobe Aviation Limited,Services,nse_official,Services
INOXGREEN,Inox Green Energy Services Limited,Services,nse_official,Services
JSWINFRA,JSW Infrastructure Limited,Services,nse_official,Services
KAPSTON,Kapston Services Limited,Services,manual,
KOTHARIPRO,Kothari Products Limited,Services,manual,
LAHOTIOV,Lahoti Overseas Limited,Services,manual,
MAHESHWARI,Maheshwari Logistics Limited,Services,provider,Integrated Freight & Logistics
MAHLOG,Mahindra Logistics Limited,Services,manual,
MMTC,MMTC Limited,Services,nse_official,Services
MSTCLTD,Mstc Limited,Services,nse_official,Services
NAGREEKEXP,Nagreeka Exports Limited,Services,manual,
NAVKARCORP,Navkar Corporation Limited,Services,manual,
NECCLTD,North Eastern Carrying Corporation Limited,Services,provider,Trucking
NESCO,Nesco Limited,Services,nse_official,Services
NORBTEAEXP,Norben Tea & Exports Limited,Services,manual,
NRL,Nupur Recyclers Limited,Services,provider,Waste Management
OMFREIGHT,Om Freight Forwarders Limited,Services,provider,Integrated Freight & Logistics
PATINTLOG,Patel Integrated Logistics Limited,Services,provider,Integrated Freight & Logistics
PML,Paul Merchants Limited,Services,manual,
QUESS,Quess Corp Limited,Services,nse_official,Services
RACE,Race Eco Chain Limited,Services,provider,Waste Management
RADIANTCMS,Radiant Cash Management Services Limited,Services,manual,
REDINGTON,Redington Limited,Services,nse_official,Services
RELIABLE,Reliable Data Services Limited,Services,manual,
RITCO,Ritco Logistics Limited,Services,manual,
RRIL,RRIL Limited,Services,manual,
SANGHVIMOV,Sanghvi Movers Limited,Services,manual,
SBC,SBC Exports Limited,Services,manual,
SCI,Shipping Corporation Of India Limited,Services,nse_official,Services
SCILAL,Shipping Corporation of India Land and Assets Limited,Services,manual,
SEAMECLTD,Seamec Limited,Services,manual,
SGMART,SG Mart Limited,Services,manual,
SHREEJISPG,Shreeji Shipping Global Limited,Services,manual,
SICAGEN,Sicagen India Limited,Services,manual,
SICALLOG,Sical Logistics Limited,Services,provider,Integrated Freight & Logistics
SINDHUTRAD,Sindhu Trade Links Limited,Services,manual,
SMARTWORKS,Smartworks Coworking Spaces Limited,Services,nse_official,Services
SNOWMAN,Snowman Logistics Limited,Services,manual,
SPORTKING,Sportking India Limited,Services,manual,
STCINDIA,The State Trading Corporation of India Limited,Services,manual,
SVLL,Shree Vasu Logistics Limited,Services,provider,Trucking
TCI,Transport Corporation of India Limited,Services,manual,
TCIEXP,TCI Express Limited,Services,manual,
TIGERLOGS,Tiger Logistics (India) Limited,Services,manual,
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,Services,provider,Marine Shipping
TVSSCS,TVS Supply Chain Solutions Limited,Services,nse_official,Services
UDS,Updater Services Limited,Services,manual,
AKSHOPTFBR,Aksh Optifibre Limited,Telecom,provider,Communication Equipment
AQYLON,Aqylon Nexus Limited,Telecom,provider,Communication Services
BAGFILMS,B.A.G Films and Media Limited,Telecom,provider,Communication Services
BALAJITELE,Balaji Telefilms Limited,Telecom,provider,Communication Services
BCG,Brightcom Group Limited,Telecom,provider,Communication Services
BHARTIARTL,Bharti Airtel Limited,Telecom,nse_official,Telecommunication
BHARTIHEXA,Bharti Hexacom Limited,Telecom,nse_official,Telecommunication
BIRLACABLE,Birla Cable Limited,Telecom,provider,Communication Equipment
BTML,Bodhi Tree Multimedia Limited,Telecom,provider,Communication Services
CINELINE,Cineline India Limited,Telecom,provider,Communication Services
CINEVISTA,Cinevista Limited,Telecom,provider,Communication Services
CYBERMEDIA,Cyber Media (India) Limited,Telecom,provider,Communication Services
DBCORP,D.B.Corp Limited,Telecom,provider,Communication Services
DEN,Den Networks Limited,Telecom,provider,Communication Services
DGCONTENT,Digicontent Limited,Telecom,provider,Communication Services
DISHTV,Dish TV India Limited,Telecom,provider,Communication Services
DNAMEDIA,Diligent Media Corporation Limited,Telecom,provider,Communication Services
ENIL,Entertainment Network (India) Limited,Telecom,provider,Communication Services
GTL,GTL Limited,Telecom,provider,Communication Services
GTPL,GTPL Hathway Limited,Telecom,provider,Communication Services
HATHWAY,Hathway Cable & Datacom Limited,Telecom,provider,Communication Services
HFCL,HFCL Limited,Telecom,nse_official,Telecommunication
HTMEDIA,HT Media Limited,Telecom,provider,Communication Services
IDEA,Vodafone Idea Limited,Telecom,nse_official,Telecommunication
IMAGICAA,Imagicaaworld Entertainment Limited,Telecom,provider,Communication Services
INDUSTOWER,Indus Towers Limited,Telecom,nse_official,Telecommunication
ITI,ITI Limited,Telecom,nse_official,Telecommunication
JAGRAN,Jagran Prakashan Limited,Telecom,provider,Communication Services
MTNL,Mahanagar Telephone Nigam Limited,Telecom,provider,Communication Services
NDLVENTURE,NDL Ventures Limited,Telecom,provider,Communication Services
NELCO,NELCO Limited,Telecom,manual,
ONMOBILE,OnMobile Global Limited,Telecom,provider,Telecom Services
OPTIEMUS,Optiemus Infracom Limited,Telecom,nse_official,Telecommunication
PACEDIGITK,Pace Digitek Limited,Telecom,provider,Communication Equipment
PANACHE,Panache Digilife Limited,Telecom,provider,Communication Equipment
PARACABLES,Paramount Communications Limited,Telecom,manual,
PNC,Pritish Nandy Communications Limited,Telecom,manual,
RAILTEL,Railtel Corporation Of India Limited,Telecom,nse_official,Telecommunication
RAJTV,Raj Television Network Limited,Telecom,manual,
RCOM,Reliance Communications Limited,Telecom,provider,Telecom Services
ROUTE,ROUTE MOBILE LIMITED,Telecom,nse_official,Telecommunication
SHYAMTEL,Shyam Telecom Limited,Telecom,manual,
SMARTLINK,Smartlink Holdings Limited,Telecom,provider,Communication Equipment
STLNETWORK,STL Networks Limited,Telecom,manual,
STLTECH,Sterlite Technologies Limited,Telecom,nse_official,Telecommunication
SURANAT&P,Surana Telecom and Power Limited,Telecom,manual,
SUYOG,Suyog Telematics Limited,Telecom,provider,Communication Services
TATACOMM,Tata Communications Limited,Telecom,nse_official,Telecommunication
TEJASNET,Tejas Networks Limited,Telecom,nse_official,Telecommunication
TNTELE,Tamilnadu Telecommunication Limited,Telecom,manual,
TTML,Tata Teleservices (Maharashtra) Limited,Telecom,nse_official,Telecommunication
TVTODAY,TV Today Network Limited,Telecom,manual,
AARNAV,Aarnav Fashions Limited,Textiles,manual,
ALOKINDS,Alok Industries Limited,Textiles,nse_official,Textiles
ARVIND,Arvind Limited,Textiles,nse_official,Textiles
BASML,Bannari Amman Spinning Mills Limited,Textiles,provider,Textile Manufacturing
BTTL,Bhilwara Technical Textiles Limited,Textiles,provider,Textile Manufacturing
DAMODARIND,Damodar Industries Limited,Textiles,provider,Textile Manufacturing
EASTSILK,Eastern Silk Industries Limited,Textiles,provider,Textile Manufacturing
FLEXITUFF,Flexituff Ventures International Limited,Textiles,provider,Textile Manufacturing
FLFL,Future Lifestyle Fashions Limited,Textiles,provider,Apparel Manufacturing
GINNIFILA,Ginni Filaments Limited,Textiles,provider,Textile Manufacturing
GOKEX,Gokaldas Exports Limited,Textiles,nse_official,Textiles
ICIL,Indo Count Industries Limited,Textiles,nse_official,Textiles
KITEX,Kitex Garments Limited,Textiles,nse_official,Textiles
KPRMILL,K.P.R. Mill Limited,Textiles,nse_official,Textiles
LAXMICOT,Laxmi Cotspin Limited,Textiles,manual,
LOYALTEX,Loyal Textile Mills Limited,Textiles,manual,
MALUPAPER,Malu Paper Mills Limited,Textiles,manual,
MANOMAY,Manomay Tex India Limited,Textiles,manual,
MARALOVER,Maral Overseas Limited,Textiles,provider,Textile Manufacturing
MAYURUNIQ,Mayur Uniquoters Ltd,Textiles,manual,
MFML,Mahalaxmi Fabric Mills Limited,Textiles,manual,
MHLXMIRU,Mahalaxmi Rubtech Limited,Textiles,provider,Textile Manufacturing
MODTHREAD,Modern Threads (India) Limited,Textiles,provider,Textile Manufacturing
NAHARSPING,Nahar Spinning Mills Limited,Textiles,manual,
NDL,Nandan Denim Limited,Textiles,manual,
NITINSPIN,Nitin Spinners Limited,Textiles,manual,
ORBTEXP,Orbit Exports Limited,Textiles,provider,Textile Manufacturing
PAGEIND,Page Industries Limited,Textiles,nse_official,Textiles
PASHUPATI,Pashupati Cotspin Limited,Textiles,manual,
PASUPTAC,Pasupati Acrylon Limited,Textiles,provider,Textile Manufacturing
PDSL,PDS Limited,Textiles,manual,
PGIL,Pearl Global Industries Limited,Textiles,nse_official,Textiles
PIONEEREMB,Pioneer Embroideries Limited,Textiles,manual,
PRECOT,Precot Limited,Textiles,manual,
RAJPALAYAM,Rajapalayam Mills Limited,Textiles,manual,
RAJRILTD,Raj Rayon Industries Limited,Textiles,provider,Textile Manufacturing
RAYMOND,Raymond Limited,Textiles,manual,
RAYMONDLSL,Raymond Lifestyle Limited,Textiles,nse_official,Textiles
RNBDENIMS,R&B Denims Limited,Textiles,manual,
RSWM,RSWM Limited,Textiles,provider,Textile Manufacturing
RUBYMILLS,The Ruby Mills Limited,Textiles,provider,Textile Manufacturing
SANATHAN,Sanathan Textiles Limited,Textiles,manual,
SANGAMIND,Sangam (India) Limited,Textiles,manual,
SARLAPOLY,Sarla Performance Fibers Limited,Textiles,manual,
SGL,STL Global Limited,Textiles,provider,Textile Manufacturing
SHEKHAWATI,Shekhawati Industries Limited,Textiles,provider,Textile Manufacturing
SHIVAMILLS,Shiva Mills Limited,Textiles,manual,
SHIVATEX,Shiva Texyarn Limited,Textiles,manual,
SIYSIL,Siyaram Silk Mills Limited,Textiles,manual,
STARPAPER,Star Paper Mills Limited,Textiles,manual,
SUPERSPIN,Super Spinning Mills Limited,Textiles,provider,Textile Manufacturing
SURYALA,Suryalata Spinning Mills Limited,Textiles,manual,
SUTLEJTEX,Sutlej Textiles and Industries Limited,Textiles,provider,Textile Manufacturing
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,Textiles,manual,
TRIDENT,Trident Limited,Textiles,nse_official,Textiles
TTL,T T Limited,Textiles,provider,Textile Manufacturing
BAJEL,Bajel Projects Limited,Utilities,provider,Utilities
CEWATER,Concord Enviro Systems Limited,Utilities,provider,Utilities
CLEANMAX,Clean Max Enviro Energy Solutions Limited,Utilities,provider,Utilities
EIEL,Enviro Infra Engineers Limited,Utilities,nse_official,Utilities
ENERGYDEV,Energy Development Company Limited,Utilities,provider,Utilities
GIPCL,Gujarat Industries Power Company Limited,Utilities,provider,Utilities
GKENERGY,GK Energy Limited,Utilities,provider,Utilities
GREENPOWER,Orient Green Power Company Limited,Utilities,provider,Utilities
INDOWIND,Indowind Energy Limited,Utilities,provider,Utilities
IONEXCHANG,ION Exchange (India) Limited,Utilities,nse_official,Utilities
IRMENERGY,IRM Energy Limited,Utilities,provider,Utilities
REFEX,Refex Industries Limited,Utilities,nse_official,Utilities
